head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
61,21,60,60,Random,-9999,3d73fd928e85d9f3,5.019999980926514,0.4530000686645508,1644964011.601,21,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-3-2.png' />,2-3-2.png,4-7-1.png,4-7-2.png,4-7-1.png,2-3-2.png,1700.3023755550385,2022-02-15T22:26:51.601000,1644962311.2986245
35,4,63,63,Random,-9999,34e7d72c0230531b,2.991999864578247,0.07800006866455078,1644964012.797,4,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/1-3-1.png' />,1-3-1.png,4-8-2.png,3-2-2.png,4-8-2.png,1-3-1.png,1701.498375415802,2022-02-15T22:26:52.797000,1644962311.2986245
33,28,39,39,Random,-9999,34e7d72c0230531b,1.3500001430511475,0.15400004386901855,1644964014.228,28,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/2-7-1.png' />,2-7-1.png,3-4-2.png,3-1-2.png,3-4-2.png,2-7-1.png,1702.92937541008,2022-02-15T22:26:54.228000,1644962311.2986245
52,3,60,60,Random,-9999,3d73fd928e85d9f3,4.5950000286102295,0.26999998092651367,1644964016.457,3,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/1-2-2.png' />,1-2-2.png,4-7-1.png,4-3-1.png,4-7-1.png,1-2-2.png,1705.1583755016327,2022-02-15T22:26:56.457000,1644962311.2986245
37,38,58,38,Random,-9999,34e7d72c0230531b,2.5859999656677246,0.07599997520446777,1644964016.953,58,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/4-6-1.png' />,3-4-1.png,4-6-1.png,3-3-2.png,3-4-1.png,4-6-1.png,1705.654375553131,2022-02-15T22:26:56.953000,1644962311.2986245
5,41,7,7,Random,-9999,34e7d72c0230531b,1.6689999103546143,0.14400005340576172,1644964018.703,41,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/3-5-2.png' />,3-5-2.png,1-4-2.png,1-3-2.png,1-4-2.png,3-5-2.png,1707.404375553131,2022-02-15T22:26:58.703000,1644962311.2986245
31,1,10,1,Random,-9999,34e7d72c0230531b,2.184000015258789,0.07800006866455078,1644964021.033,10,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/1-6-1.png' />,1-1-2.png,1-6-1.png,2-8-2.png,1-1-2.png,1-6-1.png,1709.7343754768372,2022-02-15T22:27:01.033000,1644962311.2986245
33,20,11,11,Random,-9999,3d73fd928e85d9f3,5.239000082015991,0.24699997901916504,1644964021.952,20,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/2-3-1.png' />,2-3-1.png,1-6-2.png,3-1-2.png,1-6-2.png,2-3-1.png,1710.6533753871918,2022-02-15T22:27:01.952000,1644962311.2986245
10,19,54,19,Random,-9999,34e7d72c0230531b,2.9790000915527344,0.14599990844726562,1644964024.154,54,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/4-4-1.png' />,2-2-2.png,4-4-1.png,1-6-1.png,2-2-2.png,4-4-1.png,1712.8553755283356,2022-02-15T22:27:04.154000,1644962311.2986245
38,23,57,57,Random,-9999,34e7d72c0230531b,3.0470001697540283,0.14399981498718262,1644964027.354,23,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/2-4-2.png' />,2-4-2.png,4-5-2.png,3-4-1.png,4-5-2.png,2-4-2.png,1716.0553755760193,2022-02-15T22:27:07.354000,1644962311.2986245
45,19,36,36,Random,-9999,3d73fd928e85d9f3,9.452999830245972,0.2799999713897705,1644964031.683,19,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/2-2-2.png' />,2-2-2.png,3-3-1.png,3-7-2.png,3-3-1.png,2-2-2.png,1720.3843755722046,2022-02-15T22:27:11.683000,1644962311.2986245
39,21,27,27,Random,-9999,34e7d72c0230531b,5.5350000858306885,0.14999985694885254,1644964033.045,21,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/2-3-2.png' />,2-3-2.png,2-6-2.png,3-4-2.png,2-6-2.png,2-3-2.png,1721.7463755607605,2022-02-15T22:27:13.045000,1644962311.2986245
27,21,58,21,Random,-9999,3d73fd928e85d9f3,3.193000078201294,0.2609999179840088,1644964035.152,58,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/4-6-1.png' />,2-3-2.png,4-6-1.png,2-6-2.png,2-3-2.png,4-6-1.png,1723.8533754348755,2022-02-15T22:27:15.152000,1644962311.2986245
10,26,39,26,Random,-9999,34e7d72c0230531b,3.0450000762939453,0.15199995040893555,1644964036.237,39,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/3-4-2.png' />,2-6-1.png,3-4-2.png,1-6-1.png,2-6-1.png,3-4-2.png,1724.9383754730225,2022-02-15T22:27:16.237000,1644962311.2986245
62,35,5,35,Random,-9999,34e7d72c0230531b,2.7179999351501465,0.1510000228881836,1644964039.096,5,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-3-2.png' />,3-2-2.png,1-3-2.png,4-8-1.png,3-2-2.png,1-3-2.png,1727.7973754405975,2022-02-15T22:27:19.096000,1644962311.2986245
12,53,31,53,Random,-9999,34e7d72c0230531b,2.1080000400543213,0.14400005340576172,1644964041.282,31,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/2-8-2.png' />,4-3-2.png,2-8-2.png,1-7-1.png,4-3-2.png,2-8-2.png,1729.9833755493164,2022-02-15T22:27:21.282000,1644962311.2986245
15,6,37,6,Random,-9999,3d73fd928e85d9f3,7.711999893188477,0.27500009536743164,1644964043.117,37,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/3-3-2.png' />,1-4-1.png,3-3-2.png,1-8-2.png,1-4-1.png,3-3-2.png,1731.8183755874634,2022-02-15T22:27:23.117000,1644962311.2986245
29,14,42,42,Random,-9999,34e7d72c0230531b,3.0950000286102295,0.1419999599456787,1644964044.585,14,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-8-1.png' />,1-8-1.png,3-6-1.png,2-7-2.png,3-6-1.png,1-8-1.png,1733.2863755226135,2022-02-15T22:27:24.585000,1644962311.2986245
57,34,39,39,Random,-9999,34e7d72c0230531b,5.391000032424927,0.14800000190734863,1644964050.123,34,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/3-2-1.png' />,3-2-1.png,3-4-2.png,4-5-2.png,3-4-2.png,3-2-1.png,1738.8243753910065,2022-02-15T22:27:30.123000,1644962311.2986245
57,31,21,21,Random,-9999,3d73fd928e85d9f3,7.5370001792907715,0.28600001335144043,1644964051.037,31,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/2-8-2.png' />,2-8-2.png,2-3-2.png,4-5-2.png,2-3-2.png,2-8-2.png,1739.7383754253387,2022-02-15T22:27:31.037000,1644962311.2986245
61,10,58,58,Random,-9999,34e7d72c0230531b,2.072000026702881,0.14100003242492676,1644964052.27,10,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/1-6-1.png' />,1-6-1.png,4-6-1.png,4-7-2.png,4-6-1.png,1-6-1.png,1740.971375465393,2022-02-15T22:27:32.270000,1644962311.2986245
2,46,5,46,Random,-9999,34e7d72c0230531b,3.364000082015991,0.1419999599456787,1644964055.845,5,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/1-3-2.png' />,3-8-1.png,1-3-2.png,1-2-1.png,3-8-1.png,1-3-2.png,1744.5463755130768,2022-02-15T22:27:35.845000,1644962311.2986245
9,29,43,43,Validation,19,34e7d72c0230531b,2.240000009536743,0.1419999599456787,1644964058.226,29,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/2-7-2.png' />,2-7-2.png,3-6-2.png,1-5-2.png,3-6-2.png,2-7-2.png,1746.9273755550385,2022-02-15T22:27:38.226000,1644962311.2986245
40,25,24,24,Validation,18,3d73fd928e85d9f3,7.66700005531311,0.35699987411499023,1644964058.967,25,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/2-5-2.png' />,2-5-2.png,2-5-1.png,3-5-1.png,2-5-1.png,2-5-2.png,1747.668375492096,2022-02-15T22:27:38.967000,1644962311.2986245
19,56,41,56,Random,-9999,34e7d72c0230531b,1.622999906539917,0.14499998092651367,1644964059.928,41,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/3-5-2.png' />,4-5-1.png,3-5-2.png,2-2-2.png,4-5-1.png,3-5-2.png,1748.6293754577637,2022-02-15T22:27:39.928000,1644962311.2986245
12,7,10,10,Random,-9999,3d73fd928e85d9f3,5.9100000858306885,0.2609999179840088,1644964065.156,7,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/1-4-2.png' />,1-4-2.png,1-6-1.png,1-7-1.png,1-6-1.png,1-4-2.png,1753.857375383377,2022-02-15T22:27:45.156000,1644962311.2986245
22,61,40,61,Validation,0,34e7d72c0230531b,5.413000106811523,0.07899999618530273,1644964065.487,40,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/3-5-1.png' />,4-7-2.png,3-5-1.png,2-4-1.png,4-7-2.png,3-5-1.png,1754.1883754730225,2022-02-15T22:27:45.487000,1644962311.2986245
20,8,29,8,Random,-9999,34e7d72c0230531b,2.8510000705718994,0.16499996185302734,1644964068.505,29,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/2-7-2.png' />,1-5-1.png,2-7-2.png,2-3-1.png,1-5-1.png,2-7-2.png,1757.2063755989075,2022-02-15T22:27:48.505000,1644962311.2986245
25,14,19,19,Random,-9999,34e7d72c0230531b,1.5340001583099365,0.17599987983703613,1644964070.151,14,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/1-8-1.png' />,1-8-1.png,2-2-2.png,2-5-2.png,2-2-2.png,1-8-1.png,1758.8523755073547,2022-02-15T22:27:50.151000,1644962311.2986245
44,5,43,43,Random,-9999,34e7d72c0230531b,2.297999858856201,0.07899999618530273,1644964072.591,5,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/1-3-2.png' />,1-3-2.png,3-6-2.png,3-7-1.png,3-6-2.png,1-3-2.png,1761.2923755645752,2022-02-15T22:27:52.591000,1644962311.2986245
59,33,4,4,Random,-9999,3d73fd928e85d9f3,7.604000091552734,0.2589998245239258,1644964074.712,33,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/3-1-2.png' />,3-1-2.png,1-3-1.png,4-6-2.png,1-3-1.png,3-1-2.png,1763.413375377655,2022-02-15T22:27:54.712000,1644962311.2986245
61,18,2,2,Random,-9999,34e7d72c0230531b,3.0269999504089355,0.15000009536743164,1644964075.769,18,<img src='/static/targets/2-2-1.png' />,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/2-2-1.png' />,2-2-1.png,1-2-1.png,4-7-2.png,1-2-1.png,2-2-1.png,1764.4703755378723,2022-02-15T22:27:55.769000,1644962311.2986245
51,13,53,53,Random,-9999,34e7d72c0230531b,1.5859999656677246,0.14899992942810059,1644964077.436,13,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/1-7-2.png' />,1-7-2.png,4-3-2.png,4-2-2.png,4-3-2.png,1-7-2.png,1766.1373755931854,2022-02-15T22:27:57.436000,1644962311.2986245
6,53,26,53,Validation,1,3d73fd928e85d9f3,3.797999858856201,1.996000051498413,1644964078.691,26,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/2-6-1.png' />,4-3-2.png,2-6-1.png,1-4-1.png,4-3-2.png,2-6-1.png,1767.3923754692078,2022-02-15T22:27:58.691000,1644962311.2986245
32,44,29,44,Random,-9999,34e7d72c0230531b,1.6019999980926514,0.08100008964538574,1644964079.117,29,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-7-2.png' />,3-7-1.png,2-7-2.png,3-1-1.png,3-7-1.png,2-7-2.png,1767.8183755874634,2022-02-15T22:27:59.117000,1644962311.2986245
42,13,57,57,Random,-9999,34e7d72c0230531b,2.1089999675750732,0.07899999618530273,1644964081.304,13,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/1-7-2.png' />,1-7-2.png,4-5-2.png,3-6-1.png,4-5-2.png,1-7-2.png,1770.0053753852844,2022-02-15T22:28:01.304000,1644962311.2986245
13,39,38,39,Random,-9999,34e7d72c0230531b,6.509999990463257,0.08500003814697266,1644964087.973,38,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/3-4-1.png' />,3-4-2.png,3-4-1.png,1-7-2.png,3-4-2.png,3-4-1.png,1776.6743755340576,2022-02-15T22:28:07.973000,1644962311.2986245
14,57,1,57,Random,-9999,3d73fd928e85d9f3,10.84500002861023,0.2480001449584961,1644964089.9,1,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/1-1-2.png' />,4-5-2.png,1-1-2.png,1-8-1.png,4-5-2.png,1-1-2.png,1778.601375579834,2022-02-15T22:28:09.900000,1644962311.2986245
50,11,28,11,Random,-9999,34e7d72c0230531b,2.3329999446868896,0.15000009536743164,1644964090.45,28,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/2-7-1.png' />,1-6-2.png,2-7-1.png,4-2-1.png,1-6-2.png,2-7-1.png,1779.1513755321503,2022-02-15T22:28:10.450000,1644962311.2986245
39,20,4,4,Random,-9999,34e7d72c0230531b,3.0329999923706055,0.1510000228881836,1644964093.654,20,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/2-3-1.png' />,2-3-1.png,1-3-1.png,3-4-2.png,1-3-1.png,2-3-1.png,1782.3553755283356,2022-02-15T22:28:13.654000,1644962311.2986245
7,53,31,31,Random,-9999,34e7d72c0230531b,3.2849998474121094,0.16100001335144043,1644964097.082,53,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/4-3-2.png' />,4-3-2.png,2-8-2.png,1-4-2.png,2-8-2.png,4-3-2.png,1785.7833755016327,2022-02-15T22:28:17.082000,1644962311.2986245
29,5,12,5,Random,-9999,3d73fd928e85d9f3,8.47000002861023,0.2719998359680176,1644964098.64,12,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-7-1.png' />,1-3-2.png,1-7-1.png,2-7-2.png,1-3-2.png,1-7-1.png,1787.3413755893707,2022-02-15T22:28:18.640000,1644962311.2986245
23,7,59,59,Random,-9999,34e7d72c0230531b,2.445000171661377,0.14800000190734863,1644964099.671,7,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/1-4-2.png' />,1-4-2.png,4-6-2.png,2-4-2.png,4-6-2.png,1-4-2.png,1788.3723754882812,2022-02-15T22:28:19.671000,1644962311.2986245
58,14,29,14,Random,-9999,34e7d72c0230531b,1.871999979019165,0.13899993896484375,1644964101.618,29,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/2-7-2.png' />,1-8-1.png,2-7-2.png,4-6-1.png,1-8-1.png,2-7-2.png,1790.3193755149841,2022-02-15T22:28:21.618000,1644962311.2986245
9,0,39,39,Random,-9999,3d73fd928e85d9f3,5.131999969482422,0.26600003242492676,1644964104.041,0,<img src='/static/targets/1-1-1.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/1-1-1.png' />,1-1-1.png,3-4-2.png,1-5-2.png,3-4-2.png,1-1-1.png,1792.7423753738403,2022-02-15T22:28:24.041000,1644962311.2986245
23,40,43,43,Random,-9999,34e7d72c0230531b,3.486999988555908,0.08100008964538574,1644964105.252,40,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/3-5-1.png' />,3-5-1.png,3-6-2.png,2-4-2.png,3-6-2.png,3-5-1.png,1793.9533755779266,2022-02-15T22:28:25.252000,1644962311.2986245
10,19,4,4,Random,-9999,3d73fd928e85d9f3,2.256999969482422,0.2690000534057617,1644964106.6,19,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/2-2-2.png' />,2-2-2.png,1-3-1.png,1-6-1.png,1-3-1.png,2-2-2.png,1795.3013753890991,2022-02-15T22:28:26.600000,1644962311.2986245
37,41,53,41,Random,-9999,34e7d72c0230531b,1.5200002193450928,0.14699983596801758,1644964106.852,53,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/4-3-2.png' />,3-5-2.png,4-3-2.png,3-3-2.png,3-5-2.png,4-3-2.png,1795.5533754825592,2022-02-15T22:28:26.852000,1644962311.2986245
18,4,1,1,Random,-9999,34e7d72c0230531b,2.3899998664855957,0.07999992370605469,1644964109.389,4,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/2-2-1.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/1-3-1.png' />,1-3-1.png,1-1-2.png,2-2-1.png,1-1-2.png,1-3-1.png,1798.0903754234314,2022-02-15T22:28:29.389000,1644962311.2986245
63,10,59,59,Random,-9999,34e7d72c0230531b,1.567000150680542,0.14499998092651367,1644964111.031,10,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/1-6-1.png' />,1-6-1.png,4-6-2.png,4-8-2.png,4-6-2.png,1-6-1.png,1799.732375383377,2022-02-15T22:28:31.031000,1644962311.2986245
17,45,15,15,Random,-9999,3d73fd928e85d9f3,4.805000066757202,0.2950000762939453,1644964111.689,45,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/3-7-2.png' />,3-7-2.png,1-8-2.png,2-1-2.png,1-8-2.png,3-7-2.png,1800.3903753757477,2022-02-15T22:28:31.689000,1644962311.2986245
8,7,5,7,Random,-9999,34e7d72c0230531b,2.9029998779296875,0.08100008964538574,1644964114.087,5,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-3-2.png' />,1-4-2.png,1-3-2.png,1-5-1.png,1-4-2.png,1-3-2.png,1802.788375377655,2022-02-15T22:28:34.087000,1644962311.2986245
36,63,22,63,Random,-9999,34e7d72c0230531b,1.8349997997283936,0.15600013732910156,1644964116.013,22,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/2-4-1.png' />,4-8-2.png,2-4-1.png,3-3-1.png,4-8-2.png,2-4-1.png,1804.7143754959106,2022-02-15T22:28:36.013000,1644962311.2986245
5,62,40,62,Random,-9999,3d73fd928e85d9f3,4.118000030517578,0.30299997329711914,1644964116.079,40,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/3-5-1.png' />,4-8-1.png,3-5-1.png,1-3-2.png,4-8-1.png,3-5-1.png,1804.7803754806519,2022-02-15T22:28:36.079000,1644962311.2986245
10,23,24,24,Random,-9999,34e7d72c0230531b,2.885999917984009,0.09400010108947754,1644964119.054,23,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/2-4-2.png' />,2-4-2.png,2-5-1.png,1-6-1.png,2-5-1.png,2-4-2.png,1807.7553753852844,2022-02-15T22:28:39.054000,1644962311.2986245
57,41,0,41,Random,-9999,3d73fd928e85d9f3,3.3489999771118164,0.25499987602233887,1644964119.682,0,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/1-1-1.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/1-1-1.png' />,3-5-2.png,1-1-1.png,4-5-2.png,3-5-2.png,1-1-1.png,1808.3833754062653,2022-02-15T22:28:39.682000,1644962311.2986245
59,34,6,6,Random,-9999,34e7d72c0230531b,2.4639999866485596,0.14499998092651367,1644964121.658,34,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/3-2-1.png' />,3-2-1.png,1-4-1.png,4-6-2.png,1-4-1.png,3-2-1.png,1810.3593754768372,2022-02-15T22:28:41.658000,1644962311.2986245
60,61,6,61,Random,-9999,34e7d72c0230531b,2.3889999389648438,0.14300012588500977,1644964124.191,6,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-4-1.png' />,4-7-2.png,1-4-1.png,4-7-1.png,4-7-2.png,1-4-1.png,1812.8923754692078,2022-02-15T22:28:44.191000,1644962311.2986245
29,16,31,31,Random,-9999,34e7d72c0230531b,1.4219999313354492,0.14100003242492676,1644964125.69,16,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/2-1-1.png' />,2-1-1.png,2-8-2.png,2-7-2.png,2-8-2.png,2-1-1.png,1814.391375541687,2022-02-15T22:28:45.690000,1644962311.2986245
22,21,2,21,Random,-9999,3d73fd928e85d9f3,6.865000009536743,0.25099992752075195,1644964126.788,2,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/1-2-1.png' />,2-3-2.png,1-2-1.png,2-4-1.png,2-3-2.png,1-2-1.png,1815.489375591278,2022-02-15T22:28:46.788000,1644962311.2986245
19,42,27,27,Random,-9999,3d73fd928e85d9f3,2.495000123977661,0.25300002098083496,1644964129.536,42,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/3-6-1.png' />,3-6-1.png,2-6-2.png,2-2-2.png,2-6-2.png,3-6-1.png,1818.237375497818,2022-02-15T22:28:49.536000,1644962311.2986245
